"client_id","gender","age","membership_id","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ","active"
280,"1","34",4,"1781.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
281,"1","25",6,"365.2500000000000000","120","4","45570000.00",1,0,0,0,1,0,1,1,0,0
282,"1","32",3,"365.2500000000000000","180","5","62654400.00",1,0,0,0,1,0,1,1,1,0
283,"0","17",10,"1486.0000000000000000","90","3","70054500.00",0,1,0,1,0,0,1,0,0,1
284,"0","24",4,"929.5000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,1
285,"1","28",3,"1674.0000000000000000","168","4","114737700.00",1,1,0,0,0,0,1,1,0,1
286,"1","32",7,"360.0000000000000000","81","3","63329850.00",0,1,0,0,0,0,1,1,0,0
287,"1","30",4,"682.2500000000000000","104","4","60984300.00",0,1,0,0,1,0,1,1,0,0
288,"0","33",8,"1871.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
289,"1","62",5,"179.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
290,"0","21",3,"1912.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
291,"1","30",3,"1637.0000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0,1
292,"0","30",10,"1927.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
293,"0","8",1,"1512.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
294,"0","21",8,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
295,"0","24",7,"1547.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
296,"0","10",1,"983.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
297,"0","28",6,"179.0000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,0
298,"1","9",2,"1444.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
299,"1","24",4,"1194.7500000000000000","230","5","125665100.00",1,1,0,0,1,0,1,1,0,1
300,"0","44",10,"1061.5000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
301,"0","20",4,"1608.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
302,"1","9",2,"1600.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
303,"0","19",9,"177.0000000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,0
304,"0","9",1,"1130.7500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
305,"1","21",3,"662.2500000000000000","140","4","82094250.00",0,1,0,0,1,0,1,1,0,0
306,"1","31",5,"179.0000000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0,0
307,"0","32",3,"365.2500000000000000","34","2","16903100.00",0,0,0,0,1,0,1,0,0,0
308,"0","30",4,"153.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
309,"1","22",7,"1023.5000000000000000","75","3","33852500.00",0,0,0,0,0,0,1,1,1,0
310,"1","26",6,"1517.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
311,"1","19",9,"365.2500000000000000","48","3","18123200.00",0,0,0,0,1,0,1,1,0,0
312,"1","34",6,"2032.2500000000000000","57","3","25727900.00",0,0,0,0,0,0,1,1,1,1
313,"1","37",7,"708.2500000000000000","104","4","35206600.00",0,0,0,0,1,0,1,1,1,0
314,"0","30",8,"1493.0000000000000000","66","3","57055900.00",1,1,0,0,0,0,1,0,0,1
315,"0","25",9,"311.0000000000000000","38","2","18891700.00",0,0,0,0,1,0,1,0,0,0
316,"0","46",4,"177.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,0
317,"0","5",2,"945.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
318,"0","11",1,"1522.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
319,"0","19",10,"33.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
320,"0","33",6,"1811.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
321,"0","21",3,"714.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
322,"1","36",4,"1366.7500000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,1
323,"0","23",8,"1500.0000000000000000","32","2","17956800.00",0,0,0,1,0,0,1,0,0,1
324,"1","8",1,"1317.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
325,"0","33",8,"1659.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
326,"0","22",7,"1372.7500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
327,"0","29",7,"179.0000000000000000","72","3","62242800.00",1,1,0,0,0,0,1,0,0,0
328,"1","22",3,"1250.7500000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
329,"0","71",8,"1710.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
330,"1","25",8,"1395.7500000000000000","140","5","76491800.00",1,1,0,0,1,0,1,1,0,1
331,"0","22",10,"281.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
332,"0","4",2,"358.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1,0
333,"0","28",8,"365.2500000000000000","60","3","48571000.00",0,1,0,0,0,0,1,0,1,0
334,"0","37",10,"365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
335,"0","35",10,"1526.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
336,"0","21",3,"1774.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
337,"1","25",4,"365.2500000000000000","132","4","50127000.00",1,0,0,0,1,0,1,1,0,0
338,"1","35",3,"328.0000000000000000","92","4","53947650.00",0,1,0,0,1,0,1,1,0,0
339,"0","9",2,"1224.7500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
340,"1","37",7,"1043.5000000000000000","104","4","35206600.00",0,0,0,0,1,0,1,1,1,1
341,"1","36",9,"92.0000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,0
342,"0","26",3,"343.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,0
343,"1","29",7,"1234.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
344,"1","36",10,"206.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
345,"0","28",10,"371.2500000000000000","93","3","68421650.00",0,1,0,0,1,0,1,0,0,0
346,"0","20",3,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
347,"0","22",6,"1321.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
348,"1","26",3,"1245.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
349,"0","56",4,"349.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,0
350,"0","23",10,"527.2500000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0,0
351,"1","11",2,"515.2500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,0
352,"1","13",1,"365.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
353,"0","6",2,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
354,"0","7",1,"1591.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
355,"0","38",3,"1342.7500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
356,"0","8",1,"365.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,0
357,"0","56",4,"1775.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
358,"0","37",3,"179.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,0
359,"1","32",5,"37.0000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0,0
360,"1","34",3,"235.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
361,"0","28",8,"1669.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,1
362,"0","30",6,"725.2500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0,1
363,"1","72",6,"1201.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
364,"0","8",1,"1266.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
365,"1","14",1,"360.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,0
366,"1","37",10,"179.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
367,"1","31",9,"177.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,0
368,"1","59",10,"1595.0000000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0,1
369,"1","19",7,"175.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
370,"1","23",3,"1667.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
371,"0","5",1,"179.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1,0
372,"1","25",6,"1461.0000000000000000","99","3","50127000.00",1,0,0,0,0,0,1,1,0,1
373,"0","35",5,"184.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,0
374,"0","22",10,"652.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,0
375,"0","6",1,"751.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
376,"1","67",3,"1330.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
377,"0","22",10,"1155.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
378,"0","42",9,"2105.2500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0,1
379,"0","29",9,"162.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
380,"1","23",10,"1509.0000000000000000","132","4","50127000.00",1,0,0,0,1,0,1,1,0,1
381,"1","6",1,"1012.5000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
382,"0","15",9,"1701.0000000000000000","52","2","29179800.00",0,0,0,1,0,0,1,0,0,1
383,"1","36",6,"1999.2500000000000000","148","4","86785350.00",0,1,0,0,1,0,1,1,0,1
384,"1","25",7,"2104.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
385,"0","24",4,"180.0000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,0
386,"0","17",8,"168.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,0
387,"1","39",4,"179.0000000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0,0
388,"1","6",2,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
389,"1","34",5,"1545.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
390,"1","36",10,"290.0000000000000000","48","3","18123200.00",0,0,0,0,1,0,1,1,0,0
391,"0","16",4,"1400.7500000000000000","114","3","88735700.00",0,1,0,1,0,0,1,0,0,1
392,"0","20",8,"730.5000000000000000","38","2","21323700.00",0,0,0,1,0,0,1,0,0,0
393,"0","36",5,"724.2500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
394,"0","11",1,"723.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
395,"1","5",1,"1420.7500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
396,"1","29",3,"336.0000000000000000","81","3","30582900.00",0,0,0,0,1,0,1,1,0,0
397,"0","42",3,"1506.0000000000000000","20","2","9943000.00",0,0,0,0,1,0,1,0,0,1
398,"1","11",1,"876.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
399,"0","10",1,"1058.5000000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
400,"0","20",3,"1855.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
401,"0","36",9,"1336.7500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
402,"1","21",10,"360.0000000000000000","99","3","77403150.00",0,1,0,0,0,0,1,1,0,0
403,"1","30",10,"725.2500000000000000","93","3","47089000.00",1,0,0,0,0,0,1,1,0,0
404,"0","60",8,"724.2500000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,1
405,"0","7",1,"368.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,0
406,"0","40",9,"494.2500000000000000","28","2","13920200.00",0,0,0,0,1,0,1,0,0,0
407,"1","34",8,"1516.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
408,"1","26",10,"677.2500000000000000","112","4","42532000.00",1,0,0,0,1,0,1,1,0,0
409,"0","5",1,"973.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
410,"1","38",9,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
411,"1","27",3,"1971.2500000000000000","156","4","106542150.00",1,1,0,0,0,0,1,1,0,1
412,"0","24",7,"1143.7500000000000000","117","3","58835400.00",1,0,0,1,0,0,1,0,0,1
413,"0","62",4,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
414,"1","30",5,"235.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
415,"1","32",4,"1034.5000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
416,"0","29",6,"1909.2500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,1
417,"0","25",4,"1512.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
418,"1","8",1,"1568.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
419,"1","11",2,"158.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
420,"1","23",5,"1088.5000000000000000","75","3","58638750.00",0,1,0,0,0,0,1,1,0,1
421,"1","22",6,"1242.7500000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
422,"1","61",5,"137.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
423,"1","20",3,"1685.0000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
424,"1","20",10,"1043.5000000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0,0
425,"1","17",8,"365.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,0
426,"0","9",1,"689.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
427,"1","35",5,"177.0000000000000000","102","3","79748700.00",0,1,0,0,0,0,1,1,0,0
428,"1","29",9,"1123.7500000000000000","38","2","21521300.00",0,0,0,0,0,0,1,1,0,1
429,"1","24",8,"177.0000000000000000","160","4","93822000.00",0,1,0,0,1,0,1,1,0,0
430,"1","8",2,"365.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
431,"0","29",4,"1866.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
432,"0","52",4,"365.2500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0,0
433,"0","8",2,"1213.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
434,"0","32",5,"365.2500000000000000","100","4","63841250.00",0,1,1,0,0,0,1,0,1,0
435,"0","16",3,"1305.7500000000000000","40","2","22446000.00",0,0,0,1,0,0,1,0,0,1
436,"0","19",9,"939.5000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
437,"1","61",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
438,"0","31",6,"365.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
439,"1","56",8,"730.5000000000000000","69","3","31144300.00",0,0,0,0,0,0,1,1,1,0
440,"0","72",8,"690.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
441,"1","9",1,"946.5000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
442,"0","31",8,"730.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
443,"1","29",4,"115.0000000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0,0
444,"1","27",3,"365.2500000000000000","124","4","72712050.00",0,1,0,0,1,0,1,1,0,0
445,"0","23",9,"690.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
446,"0","5",1,"1678.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
447,"1","31",8,"2055.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
448,"0","70",5,"2253.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
449,"0","28",6,"179.0000000000000000","88","4","61926700.00",1,1,0,0,0,0,1,0,1,0
450,"0","25",5,"365.2500000000000000","30","2","18235500.00",0,0,0,0,0,0,1,0,1,0
451,"0","20",5,"1239.7500000000000000","96","3","74724800.00",0,1,0,1,0,0,1,0,0,1
452,"0","22",8,"1548.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,1
453,"1","25",8,"666.2500000000000000","90","3","45570000.00",1,0,0,0,0,0,1,1,0,0
454,"0","24",8,"2251.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
455,"1","20",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
456,"1","50",7,"179.0000000000000000","132","4","77403150.00",0,1,0,0,1,0,1,1,0,0
457,"1","17",3,"730.5000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,0
458,"1","21",6,"131.0000000000000000","124","4","79575450.00",0,1,0,0,0,0,1,1,1,0
459,"0","19",5,"1110.7500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
460,"0","11",1,"708.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
461,"0","51",4,"1839.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
462,"1","13",2,"365.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
463,"0","27",9,"191.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
464,"0","64",6,"1490.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
465,"1","7",2,"1923.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
466,"0","19",4,"1487.0000000000000000","126","3","98076300.00",0,1,0,1,0,0,1,0,0,1
467,"0","32",4,"179.0000000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1,0
468,"0","31",9,"1328.7500000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
469,"1","11",2,"365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
470,"0","36",8,"668.2500000000000000","64","2","70628800.00",0,1,0,0,0,0,1,0,0,0
471,"0","20",7,"698.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
472,"1","27",6,"365.2500000000000000","136","4","79748700.00",0,1,0,0,1,0,1,1,0,0
473,"1","22",6,"1038.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
474,"1","7",2,"1117.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
475,"1","32",4,"365.2500000000000000","76","4","25727900.00",0,0,0,0,1,0,1,1,1,0
476,"0","17",5,"365.2500000000000000","52","2","29179800.00",0,0,0,1,0,0,1,0,0,0
477,"0","16",7,"365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
478,"1","37",10,"177.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,0
479,"0","32",4,"1434.7500000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0,1
480,"1","11",1,"725.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
481,"1","45",7,"179.0000000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0,0
482,"0","16",5,"1351.7500000000000000","96","3","74724800.00",0,1,0,1,0,0,1,0,0,1
483,"0","12",1,"1351.7500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
484,"0","31",3,"299.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
485,"1","58",4,"1666.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,1
486,"0","4",1,"1581.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
487,"1","31",10,"1438.7500000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0,1
488,"1","25",6,"686.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
489,"0","30",10,"1288.7500000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,1
490,"1","5",2,"346.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
491,"0","21",5,"359.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,0
492,"0","32",9,"1221.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
493,"0","19",9,"1280.7500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,1
494,"0","56",4,"913.5000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
495,"1","19",8,"1138.7500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
496,"0","34",4,"2276.5000000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,1
497,"0","9",2,"724.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
498,"0","12",1,"666.2500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,0
499,"1","15",3,"1718.0000000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
500,"0","17",4,"481.2500000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0,0
501,"1","27",10,"177.0000000000000000","258","6","126989750.00",1,1,0,0,1,0,1,1,1,0
502,"1","28",8,"680.2500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,0
503,"0","26",6,"365.2500000000000000","108","3","93364200.00",1,1,0,0,0,0,1,0,0,0
504,"0","26",10,"1745.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0,1
505,"1","26",8,"346.0000000000000000","54","2","30582900.00",0,0,0,0,0,0,1,1,0,0
506,"0","13",2,"140.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,0
507,"0","8",1,"1942.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
508,"0","19",8,"261.0000000000000000","40","2","22446000.00",0,0,0,1,0,0,1,0,0,0
509,"1","36",3,"1862.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
510,"1","28",7,"980.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
511,"0","67",8,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
512,"0","22",7,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
513,"0","7",1,"1076.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
514,"1","19",6,"1045.5000000000000000","57","3","25727900.00",0,0,0,0,0,0,1,1,1,1
515,"0","64",10,"1361.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
516,"1","29",5,"730.5000000000000000","190","5","66135200.00",1,0,0,0,1,0,1,1,1,0
517,"0","32",5,"206.0000000000000000","26","2","12925900.00",0,0,0,0,1,0,1,0,0,0
518,"1","9",1,"1488.0000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
519,"0","5",1,"1904.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
520,"0","34",5,"730.5000000000000000","63","3","33642000.00",1,0,0,0,0,0,1,0,1,0
521,"0","30",6,"1725.0000000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
522,"0","30",10,"1928.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,1
523,"0","11",1,"1513.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
524,"1","18",7,"902.5000000000000000","26","2","15804100.00",0,0,0,0,0,0,1,0,1,1
525,"1","51",5,"395.2500000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0,0
526,"0","67",3,"1514.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
527,"0","14",2,"1057.5000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
528,"0","12",1,"1083.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
529,"1","37",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
530,"1","49",9,"1785.0000000000000000","114","3","89130900.00",0,1,0,0,0,0,1,1,0,1
531,"0","8",2,"1343.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
532,"1","32",3,"365.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,0
533,"0","43",8,"365.2500000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,0
534,"0","37",3,"132.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
535,"0","32",8,"1968.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
536,"0","34",4,"1105.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
537,"1","23",5,"365.2500000000000000","0","4","0",0,0,0,0,0,0,0,0,0,0
538,"0","28",8,"365.2500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
539,"1","59",9,"1873.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
540,"0","29",7,"656.2500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,0
541,"1","21",7,"308.0000000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0,0
542,"1","38",8,"177.0000000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,0
543,"1","51",4,"1439.7500000000000000","81","3","30582900.00",0,0,0,0,1,0,1,1,0,1
544,"0","21",7,"1577.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
545,"0","29",9,"1762.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
546,"1","16",3,"365.2500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,0
547,"1","54",8,"652.2500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0,1
548,"0","58",8,"1229.7500000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0,1
549,"0","20",7,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
550,"0","35",4,"1158.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
551,"1","9",1,"1354.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
552,"1","47",8,"1491.0000000000000000","88","4","29790200.00",0,0,0,0,1,0,1,1,1,1
553,"0","19",4,"209.0000000000000000","20","2","12157000.00",0,0,0,0,0,0,1,0,1,0
554,"0","66",9,"1395.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
555,"1","16",7,"365.2500000000000000","32","2","35314400.00",0,1,0,0,0,0,1,0,0,0
556,"1","18",4,"725.2500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
557,"0","8",2,"484.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
558,"0","37",7,"365.2500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,0
559,"0","31",4,"646.2500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
560,"1","49",10,"380.2500000000000000","124","4","72712050.00",0,1,0,0,1,0,1,1,0,0
561,"1","33",6,"1616.0000000000000000","222","6","109270250.00",1,1,0,0,1,0,1,1,1,1
562,"1","26",9,"1874.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
563,"1","36",5,"1146.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
564,"1","45",7,"374.2500000000000000","130","5","66740700.00",0,1,0,0,1,0,1,1,1,0
